Date,ARKK,IEF,SHY,TLT,^IRX
2020-07-01,73.5,121.56999969482422,86.5199966430664,163.4199981689453,0.1299999952316284
2020-07-02,74.94000244140625,121.72000122070312,86.55999755859375,163.58999633789062,0.1330000013113021
2020-07-06,77.75,121.54000091552734,86.52999877929688,162.9199981689453,0.1280000060796737
2020-07-07,78.83999633789062,121.93000030517578,86.55000305175781,165.2100067138672,0.1400000005960464
2020-07-08,80.72000122070312,121.73999786376952,86.55000305175781,164.5500030517578,0.135000005364418
2020-07-09,81.08000183105469,122.12999725341795,86.56999969482422,167.1699981689453,0.1230000033974647
2020-07-10,80.88999938964844,121.88999938964844,86.54000091552734,166.3300018310547,0.1199999973177909
2020-07-13,78.13999938964844,122.0199966430664,86.54000091552734,166.8800048828125,0.125
2020-07-14,78.81999969482422,122.01000213623048,86.55000305175781,167.1199951171875,0.1330000013113021
2020-07-15,80.93000030517578,121.97000122070312,86.55999755859375,166.33999633789062,0.125
2020-07-16,79.76000213623047,122.05999755859376,86.55999755859375,167.1300048828125,0.1030000001192092
2020-07-17,80.66999816894531,122.02999877929688,86.58000183105469,166.77999877929688,0.1049999967217445
2020-07-20,84.02999877929688,122.11000061035156,86.55999755859375,167.19000244140625,0.1049999967217445
2020-07-21,82.5199966430664,122.23999786376952,86.58000183105469,167.2899932861328,0.1099999994039535
2020-07-22,82.52999877929688,122.27999877929688,86.56999969482422,167.7899932861328,0.1000000014901161
2020-07-23,80.47000122070312,122.4000015258789,86.56999969482422,169.75,0.1030000001192092
2020-07-24,78.83000183105469,122.33999633789062,86.58000183105469,169.74000549316406,0.0979999974370002
2020-07-27,81.97000122070312,122.1500015258789,86.55000305175781,169.11000061035156,0.0930000022053718
2020-07-28,79.3499984741211,122.44000244140624,86.56999969482422,170.27999877929688,0.1030000001192092
2020-07-29,80.06999969482422,122.5999984741211,86.58999633789062,169.99000549316406,0.0900000035762786
2020-07-30,80.4000015258789,122.7699966430664,86.62000274658203,171.11000061035156,0.0850000008940696
2020-07-31,80.37000274658203,122.8000030517578,86.62999725341797,171.0,0.0829999968409538
2020-08-03,83.68000030517578,122.63999938964844,86.58000183105469,169.9499969482422,0.0780000016093254
2020-08-04,84.19999694824219,123.05999755859376,86.58999633789062,171.57000732421875,0.0900000035762786
2020-08-05,85.61000061035156,122.6500015258789,86.56999969482422,170.07000732421875,0.0949999988079071
2020-08-06,84.87000274658203,122.79000091552734,86.56999969482422,171.02000427246094,0.0879999995231628
2020-08-07,82.48999786376953,122.52999877929688,86.55999755859375,169.8800048828125,0.0879999995231628
2020-08-10,83.47000122070312,122.4000015258789,86.54000091552734,169.1199951171875,0.0879999995231628
2020-08-11,81.58000183105469,121.9800033569336,86.5199966430664,167.11000061035156,0.1000000014901161
2020-08-12,83.94999694824219,121.62000274658205,86.5,165.58999633789062,0.1000000014901161
2020-08-13,85.76000213623047,121.37000274658205,86.48999786376953,163.82000732421875,0.0900000035762786
2020-08-14,84.72000122070312,121.43000030517578,86.5,163.17999267578125,0.0879999995231628
2020-08-17,87.62999725341797,121.62999725341795,86.51000213623047,163.58999633789062,0.0850000008940696
2020-08-18,88.58000183105469,121.83999633789062,86.5199966430664,164.75999450683594,0.1000000014901161
2020-08-19,88.86000061035156,121.68000030517578,86.5199966430664,163.72999572753906,0.0949999988079071
